book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
6302,91582,91582,2424548,469,486444074,9780486444080.0,"Jane Austen, Robert William Chapman",1871.0,Lady Susan,Lady Susan,eng,3.56,17003,20969,2047,375,2061,7667,7108,3758,https://images.gr-assets.com/books/1328864949m/91582.jpg,https://images.gr-assets.com/books/1328864949s/91582.jpg,0
6315,12331767,12331767,2270643,59,871404028,9780871404020.0,J.G. Ballard,1975.0,High-Rise,High-Rise,,3.68,9054,16156,1600,433,1480,4447,6305,3491,https://images.gr-assets.com/books/1358752559m/12331767.jpg,https://images.gr-assets.com/books/1358752559s/12331767.jpg,0
6355,18764826,18764826,23967072,21,1476702993,9781476703000.0,Lisa Jewell,2013.0,The House We Grew Up In,The House We Grew Up In,eng,3.88,11546,15491,1929,230,710,3578,7105,3868,https://images.gr-assets.com/books/1407719574m/18764826.jpg,https://images.gr-assets.com/books/1407719574s/18764826.jpg,0
6381,26131641,26131641,46081985,19,812996089,9780812996080.0,Anna Quindlen,2016.0,Miller's Valley,Miller's Valley,en-GB,3.89,12391,16239,2195,242,679,3757,7489,4072,https://images.gr-assets.com/books/1447962407m/26131641.jpg,https://images.gr-assets.com/books/1447962407s/26131641.jpg,0
6414,23647129,23647129,43254799,14,718031822,9780718031820.0,Jen Hatmaker,2015.0,For the Love: Fighting for Grace in a World of Impossible Standards,For the Love: Fighting for Grace in a World of Impossible Standards,,4.1,16200,17427,1487,510,698,2842,5828,7549,https://images.gr-assets.com/books/1426296433m/23647129.jpg,https://images.gr-assets.com/books/1426296433s/23647129.jpg,0
6423,20443235,20443235,31175868,17,374384738,9780374384740.0,Marie Rutkoski,2016.0,The Winner's Kiss,"The Winner's Kiss (The Winner's Trilogy, #3)",eng,4.29,23125,25825,4447,184,638,3379,8968,12656,https://images.gr-assets.com/books/1455809407m/20443235.jpg,https://images.gr-assets.com/books/1455809407s/20443235.jpg,0
6428,31538635,31538635,52885176,18,1781106282,9781781106280.0,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies","Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",eng,4.22,16285,24805,1743,636,713,3498,7555,12403,https://images.gr-assets.com/books/1471436733m/31538635.jpg,https://images.gr-assets.com/books/1471436733s/31538635.jpg,0
6450,25489012,25489012,44737184,33,385539282,9780385539290.0,Bill Bryson,2015.0,The Road to Little Dribbling,The Road to Little Dribbling: Adventures of an American in Britain,eng,3.71,9694,16940,2944,386,1375,4767,6652,3760,https://images.gr-assets.com/books/1444259875m/25489012.jpg,https://images.gr-assets.com/books/1444259875s/25489012.jpg,0
6455,112200,112200,471777,98,517206064,9780517206060.0,Emily Dickinson,1890.0,Selected Poems of Emily Dickinson,Selected Poems,eng,4.16,16218,18047,283,273,650,3139,5766,8219,https://images.gr-assets.com/books/1260829838m/112200.jpg,https://images.gr-assets.com/books/1260829838s/112200.jpg,0
6467,765811,765811,1311370,30,014006690X,9780140066910.0,Gloria Naylor,1982.0,The Women of Brewster Place,The Women of Brewster Place,en-US,4.13,14777,15186,489,186,436,2716,5698,6150,https://images.gr-assets.com/books/1309209011m/765811.jpg,https://images.gr-assets.com/books/1309209011s/765811.jpg,0
6479,25251757,25251757,44972782,23,031623107X,9780316231080.0,Megan Abbott,2016.0,You Will Know Me,You Will Know Me,eng,3.45,17002,20045,2690,506,2210,7585,7186,2558,https://images.gr-assets.com/books/1467210264m/25251757.jpg,https://images.gr-assets.com/books/1467210264s/25251757.jpg,0
6527,28862528,28862528,48637040,17,163215711X,9781632157120.0,"Brian K. Vaughan, Fiona Staples",2016.0,"Saga, Volume Six","Saga, Vol. 6 (Saga, #6)",eng,4.49,18433,18961,2085,23,127,1334,6492,10985,https://images.gr-assets.com/books/1486028997m/28862528.jpg,https://images.gr-assets.com/books/1486028997s/28862528.jpg,0
6538,23485372,23485372,43076069,13,,,Charlie N. Holmberg,2015.0,The Master Magician,"The Master Magician (The Paper Magician Trilogy, #3)",en-GB,3.82,17142,17662,1443,193,1131,4950,6806,4582,https://images.gr-assets.com/books/1422130439m/23485372.jpg,https://images.gr-assets.com/books/1422130439s/23485372.jpg,0
6627,7432,7432,1751542,27,312426216,9780312426220.0,Jacqueline Winspear,2005.0,Pardonable Lies,"Pardonable Lies (Maisie Dobbs, #3)",en-US,4.09,17947,19200,1418,76,343,3487,9191,6103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6646,24631990,24483265,44077500,27,,,Angela Marsons,2015.0,Silent Scream,"Silent Scream (D.I. Kim Stone, #1)",eng,4.02,9547,17965,1549,355,772,3390,7036,6412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6659,26200563,26200563,46177490,12,1455539740,9781455539740.0,"Lin-Manuel Miranda, Jeremy McCarter",2016.0,Hamilton: The Revolution,Hamilton: The Revolution,eng,4.47,24800,25565,3339,693,530,1834,5496,17012,https://images.gr-assets.com/books/1451400644m/26200563.jpg,https://images.gr-assets.com/books/1451400644s/26200563.jpg,0
6694,25613617,25613617,45424865,37,1784751995,9781784752000.0,"James Patterson, Maxine Paetro",2016.0,15th Affair,15th Affair (Women's Murder Club #15),eng,4.04,11112,17768,1502,166,717,3535,7124,6226,https://images.gr-assets.com/books/1444918177m/25613617.jpg,https://images.gr-assets.com/books/1444918177s/25613617.jpg,0
6699,26154406,26154406,45670644,14,1451686633,9781451686630.0,Lisa Lutz,2016.0,The Passenger,The Passenger,eng,3.71,13544,16824,2692,286,1112,5120,7067,3239,https://images.gr-assets.com/books/1456682660m/26154406.jpg,https://images.gr-assets.com/books/1456682660s/26154406.jpg,0
6706,23719378,23719378,43328906,21,544409914,9780544409910.0,Amy  Stewart,2015.0,Girl Waits with Gun,"Girl Waits with Gun (Kopp Sisters, #1)",eng,3.78,13775,16206,2887,212,837,4494,7431,3232,https://images.gr-assets.com/books/1500687846m/23719378.jpg,https://images.gr-assets.com/books/1500687846s/23719378.jpg,0
6726,235773,235773,985211,52,375706410,9780375706420.0,Ha Jin,1999.0,Waiting,Waiting,en-US,3.49,15277,16154,1493,487,1887,5499,5846,2435,https://images.gr-assets.com/books/1327881519m/235773.jpg,https://images.gr-assets.com/books/1327881519s/235773.jpg,0
6737,27070127,27070127,46190740,37,804141266,9780804141260.0,Anne Tyler,2016.0,Vinegar Girl,Vinegar Girl,eng,3.42,13216,16917,3369,458,1928,6605,5909,2017,https://images.gr-assets.com/books/1471553735m/27070127.jpg,https://images.gr-assets.com/books/1471553735s/27070127.jpg,0
6793,25813937,25813937,45670647,19,1476748446,9781476748440.0,Kathleen Grissom,2016.0,Glory over Everything: Beyond The Kitchen House,Glory over Everything: Beyond The Kitchen House,eng,4.24,13451,16477,2118,120,276,1988,7212,6881,https://images.gr-assets.com/books/1444246918m/25813937.jpg,https://images.gr-assets.com/books/1444246918s/25813937.jpg,0
6799,23209971,23209971,42753077,16,812996348,9780812996340.0,Sara Nović,2015.0,Girl at War,Girl at War,eng,3.98,13827,15900,1987,111,474,3295,7736,4284,https://images.gr-assets.com/books/1414348859m/23209971.jpg,https://images.gr-assets.com/books/1414348859s/23209971.jpg,0
6815,24488476,24488476,42670459,38,,,Pittacus Lore,2015.0,,"The Fate of Ten (Lorien Legacies, #6)",eng,4.32,16819,18917,1917,91,335,2426,6684,9381,https://images.gr-assets.com/books/1429799057m/24488476.jpg,https://images.gr-assets.com/books/1429799057s/24488476.jpg,0
6819,11256293,11256293,15779085,4,9380349300,9789380349300.0,Preeti Shenoy,2011.0,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny","Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",eng,3.54,11292,12361,764,519,1385,3882,4080,2495,https://images.gr-assets.com/books/1308754493m/11256293.jpg,https://images.gr-assets.com/books/1308754493s/11256293.jpg,0
6840,107896,107896,16511713,65,345498127,9780345498120.0,David Nicholls,2003.0,Starter for Ten,Starter for Ten,eng,3.58,11757,15338,1089,357,1469,5007,5921,2584,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6871,12360050,12360050,17340032,34,547807686,9780547807680.0,"Oliver Pötzsch, Lee Chadeayne",2009.0,"Die Henkerstochter und der schwarze Mönch (Band 2 aus der Reihe ""Die Henkerstochter-Saga"")","The Dark Monk (The Hangman's Daughter, #2)",en-US,3.82,10785,16223,1316,143,744,4529,7243,3564,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6900,29519517,29519517,49812105,15,1682305066,9781682305060.0,Erin Watt,2016.0,Twisted Palace,"Twisted Palace (The Royals, #3)",eng,4.0,16342,20463,2351,394,1244,4026,7107,7692,https://images.gr-assets.com/books/1474992523m/29519517.jpg,https://images.gr-assets.com/books/1474992523s/29519517.jpg,0
6905,25422234,25422234,44611586,10,62415832,9780062415840.0,"Irin Carmon, Shana Knizhnik",2015.0,,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,eng,4.22,15626,17642,2701,202,370,2324,7132,7614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6922,51370,51370,50134,25,875847471,9780875847470.0,John P. Kotter,1988.0,,Leading Change,,4.01,12245,12987,276,219,612,2621,4839,4696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6926,20499240,20499240,34142449,21,575132507,9780575132500.0,Ben Aaronovitch,2014.0,Foxglove Summer,"Foxglove Summer (Peter Grant, #5)",eng,4.18,12167,16816,1513,36,284,2398,7966,6132,https://images.gr-assets.com/books/1402338677m/20499240.jpg,https://images.gr-assets.com/books/1402338677s/20499240.jpg,0
6962,27213121,27213121,47255119,53,006232022X,9780062320220.0,Daniel Silva,2016.0,The Black Widow,"The Black Widow (Gabriel Allon, #16)",eng,4.34,8822,16975,1608,163,364,1722,6044,8682,https://images.gr-assets.com/books/1460313822m/27213121.jpg,https://images.gr-assets.com/books/1460313822s/27213121.jpg,0
6978,609035,609035,3016652,239,800786645,9780800786650.0,"John Foxe, W. Grinton Berry",1563.0,Foxe's Book of Martyrs,Foxe's Book of Martyrs,en-CA,4.25,12117,13581,254,194,493,2106,3784,7004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6993,22151696,22151696,41496977,6,1449461077,9781449461070.0,Lang Leav,2014.0,,Lullabies,eng,4.05,14539,14763,1172,582,893,2413,4236,6639,https://images.gr-assets.com/books/1404192714m/22151696.jpg,https://images.gr-assets.com/books/1404192714s/22151696.jpg,0
7009,13523061,13523061,19083750,24,446575062,9780446575060.0,Meg Jay,2012.0,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,,4.11,12731,15517,1514,168,640,2691,5808,6210,https://images.gr-assets.com/books/1334798998m/13523061.jpg,https://images.gr-assets.com/books/1334798998s/13523061.jpg,0
7015,6356190,6356190,3252850,7,1880418738,9781880418730.0,"Stephen King, Michael Whelan",2008.0,The Little Sisters of Eluria,"The Little Sisters of Eluria (The Dark Tower, #0.5)",eng,4.24,14287,14401,161,140,431,2336,4454,7040,https://images.gr-assets.com/books/1328794822m/6356190.jpg,https://images.gr-assets.com/books/1328794822s/6356190.jpg,0
7049,25733983,25733983,45572105,27,1101874937,9781101874940.0,Hope Jahren,2016.0,Lab Girl,Lab Girl,eng,4.04,16594,19798,3321,425,900,3506,7585,7382,https://images.gr-assets.com/books/1441826687m/25733983.jpg,https://images.gr-assets.com/books/1441826687s/25733983.jpg,0
7071,27810589,27810589,45688257,11,,,Kevin Wignall,2016.0,,A Death in Sweden,,3.79,12956,13075,705,307,883,3278,5327,3280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7080,32426,32426,3375850,53,553582909,9780553582900.0,"David Axton, Dean Koontz",1976.0,Prison of Ice,Icebound,eng,3.73,15271,16024,376,361,1328,4987,5007,4341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7097,22428828,22428828,41849150,15,,,"Cassandra Clare, Sarah Rees Brennan",2015.0,,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)",eng,4.1,17740,18575,1993,271,600,3507,6749,7448,https://images.gr-assets.com/books/1423801226m/22428828.jpg,https://images.gr-assets.com/books/1423801226s/22428828.jpg,0
7106,402128,402128,372536,89,151686564,9780151686570.0,"T.S. Eliot, Edward Gorey",1939.0,Old Possum's Book of Practical Cats,Old Possum's Book of Practical Cats,en-US,4.09,15410,17494,852,256,785,3349,5873,7231,https://images.gr-assets.com/books/1327882662m/402128.jpg,https://images.gr-assets.com/books/1327882662s/402128.jpg,0
7107,25106926,25106926,44759727,28,1471132978,9781471132970.0,Philippa Gregory,2015.0,The Taming of the Queen,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",eng,3.89,9793,15631,1538,192,738,3824,6690,4187,https://images.gr-assets.com/books/1433348581m/25106926.jpg,https://images.gr-assets.com/books/1433348581s/25106926.jpg,0
7108,18815695,18815695,19263822,8,,,Cassie Dandridge Selleck,2012.0,,The Pecan Man,,4.07,12912,13826,1366,129,534,2354,6098,4711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7148,24934065,24934065,44589645,33,698410424,9780698410430.0,Alwyn Hamilton,2016.0,Rebel of the Sands,"Rebel of the Sands (Rebel of the Sands, #1)",eng,3.96,16789,23329,4449,358,1143,4732,10038,7058,https://images.gr-assets.com/books/1446829335m/24934065.jpg,https://images.gr-assets.com/books/1446829335s/24934065.jpg,0
7154,27276262,27276262,45476016,30,1501126229,9781501126220.0,Steven  Rowley,2016.0,Lily and the Octopus,Lily and the Octopus,eng,3.74,13667,16201,3346,509,1379,4153,5885,4275,https://images.gr-assets.com/books/1499086357m/27276262.jpg,https://images.gr-assets.com/books/1499086357s/27276262.jpg,0
7193,18667976,18667976,26493639,19,399162178,9780399162180.0,Beatriz Williams,2014.0,The Secret Life of Violet Grant,The Secret Life of Violet Grant,eng,3.97,12825,14706,1669,255,646,2882,6478,4445,https://images.gr-assets.com/books/1393212446m/18667976.jpg,https://images.gr-assets.com/books/1393212446s/18667976.jpg,0
7196,27406436,27406436,47453830,18,,,Vi Keeland,2016.0,The Baller: A Down and Dirty Football Novel,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,22369,2309,299,726,3616,8891,8837,https://images.gr-assets.com/books/1447850960m/27406436.jpg,https://images.gr-assets.com/books/1447850960s/27406436.jpg,0
7199,15451058,15451058,44904964,21,679456201,9780679456210.0,Gloria Steinem,2015.0,My Life on the Road,My Life on the Road,eng,4.08,15997,17852,2554,345,542,2967,7549,6449,https://images.gr-assets.com/books/1440005972m/15451058.jpg,https://images.gr-assets.com/books/1440005972s/15451058.jpg,0
7206,24611454,24611454,43635283,41,425280101,9780425280100.0,Nora Roberts,2015.0,Stars of Fortune,"Stars of Fortune (The Guardians Trilogy, #1)",eng,4.0,12822,18887,1597,627,922,3575,6460,7303,https://images.gr-assets.com/books/1458079016m/24611454.jpg,https://images.gr-assets.com/books/1458079016s/24611454.jpg,0
7215,25527908,29243722,45315154,36,1250076420,9781250076430.0,Sharon Guskin,2016.0,The Forgetting Time,The Forgetting Time,eng,3.79,8457,16832,2161,189,926,4626,7498,3593,https://images.gr-assets.com/books/1442527065m/25527908.jpg,https://images.gr-assets.com/books/1442527065s/25527908.jpg,0
7312,25293695,25293695,45020928,22,045147516X,9780451475170.0,J.R. Ward,2016.0,The Beast,"The Beast (Black Dagger Brotherhood, #14)",eng,4.45,13243,17886,2362,117,326,1653,5003,10787,https://images.gr-assets.com/books/1437025828m/25293695.jpg,https://images.gr-assets.com/books/1437025828s/25293695.jpg,0
7366,6464937,6464937,6655407,84,307269760,9780307269770.0,Alice Munro,2009.0,Too Much Happiness,Too Much Happiness,eng,3.82,12106,14749,1917,331,1027,3433,6090,3868,https://images.gr-assets.com/books/1320459874m/6464937.jpg,https://images.gr-assets.com/books/1320459874s/6464937.jpg,0
7386,185012,185012,178823,13,1559362766,9781559362760.0,John Patrick Shanley,2005.0,Doubt: A Parable,Doubt,,4.13,14050,14611,345,191,548,2458,5419,5995,https://images.gr-assets.com/books/1327908288m/185012.jpg,https://images.gr-assets.com/books/1327908288s/185012.jpg,0
7402,9484114,9484114,14369512,18,307591565,9780307591560.0,Shawn Achor,2010.0,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,,4.15,11131,13532,1103,195,466,2204,4974,5693,https://images.gr-assets.com/books/1381289860m/9484114.jpg,https://images.gr-assets.com/books/1381289860s/9484114.jpg,0
7412,25507925,25507925,45286444,19,,,Tyler Oakley,2015.0,Binge,Binge,,4.3,13541,15999,1676,259,536,2051,4423,8730,https://images.gr-assets.com/books/1438341092m/25507925.jpg,https://images.gr-assets.com/books/1438341092s/25507925.jpg,0
7425,25937671,25937671,45835034,28,1101902760,9781101902770.0,Sue Klebold,2016.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,A Mother's Reckoning: Living in the Aftermath of Tragedy,eng,4.13,12795,16585,2822,305,508,2506,6639,6627,https://images.gr-assets.com/books/1453261078m/25937671.jpg,https://images.gr-assets.com/books/1453261078s/25937671.jpg,0
7431,18718848,18718848,26584442,28,,,David  Arnold,2015.0,Mosquitoland,Mosquitoland,eng,3.92,14312,17108,2882,390,1107,3710,6207,5694,https://images.gr-assets.com/books/1402661616m/18718848.jpg,https://images.gr-assets.com/books/1402661616s/18718848.jpg,0
7432,25228579,25228579,43508893,7,,,Barbara Claypole White,2015.0,The Perfect Son,The Perfect Son,eng,3.97,10090,10892,926,213,517,2264,4340,3558,https://images.gr-assets.com/books/1429633273m/25228579.jpg,https://images.gr-assets.com/books/1429633273s/25228579.jpg,0
7443,31538614,31538614,52218734,18,1781106290,9781781106300.0,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists","Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",eng,4.2,10032,15880,1246,62,376,2872,5600,6970,https://images.gr-assets.com/books/1471436601m/31538614.jpg,https://images.gr-assets.com/books/1471436601s/31538614.jpg,0
7486,7907782,7907782,11176006,50,393079988,9780393079980.0,Nicole Krauss,2010.0,Great House,Great House,eng,3.45,13582,14979,2220,634,1954,4900,4987,2504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7487,28374062,28374062,47294100,16,62430211,9780062430210.0,Karin Slaughter,2016.0,The Kept Woman,"The Kept Woman (Will Trent, #8)",eng,4.1,8175,18120,1537,216,625,3116,7374,6789,https://images.gr-assets.com/books/1462032117m/28374062.jpg,https://images.gr-assets.com/books/1462032117s/28374062.jpg,0
7523,31538647,31538647,52218770,18,,,J.K. Rowling,2016.0,Hogwarts: An Incomplete and Unreliable Guide,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",eng,4.21,14977,15844,1339,63,346,2806,5543,7086,https://images.gr-assets.com/books/1502156557m/31538647.jpg,https://images.gr-assets.com/books/1502156557s/31538647.jpg,0
7530,16066586,19155234,21857831,17,,,Natasha Preston,2014.0,,"The Cellar (The Cellar, #1)",eng,3.94,8103,16424,1977,529,1197,3211,5261,6226,https://images.gr-assets.com/books/1349350056m/16066586.jpg,https://images.gr-assets.com/books/1349350056s/16066586.jpg,0
7537,20613761,20613761,39895091,12,1555976905,9781555976900.0,Claudia Rankine,2014.0,Citizen: An American Lyric,Citizen: An American Lyric,eng,4.3,14115,14813,1726,248,407,1654,4840,7664,https://images.gr-assets.com/books/1420944502m/20613761.jpg,https://images.gr-assets.com/books/1420944502s/20613761.jpg,0
7550,25855506,25855506,45724425,24,1449474195,9781449474200.0,Sarah Andersen,2016.0,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection","Adulthood Is a Myth (Sarah's Scribbles, #1)",eng,4.14,39601,41223,3594,1669,1734,5824,11787,20209,https://images.gr-assets.com/books/1481219756m/25855506.jpg,https://images.gr-assets.com/books/1481219756s/25855506.jpg,0
7555,18806240,18806240,26737294,16,,,Laura Ruby,2015.0,Bone Gap,Bone Gap,eng,3.86,15150,16756,3451,315,1133,3937,6550,4821,https://images.gr-assets.com/books/1402928507m/18806240.jpg,https://images.gr-assets.com/books/1402928507s/18806240.jpg,0
7579,29744,29744,2971270,79,679601597,9780679601590.0,Philip Roth,1959.0,"Goodbye, Columbus and Five Short Stories","Goodbye, Columbus and Five Short Stories",,3.87,10089,12882,693,137,641,3338,5467,3299,https://images.gr-assets.com/books/1408068287m/29744.jpg,https://images.gr-assets.com/books/1408068287s/29744.jpg,0
7632,20983362,20983362,40360384,40,1484715772,9781484715770.0,Alexandra Bracken,2016.0,Passenger,"Passenger (Passenger, #1)",eng,3.84,23070,24910,5065,765,1786,5420,9610,7329,https://images.gr-assets.com/books/1446749751m/20983362.jpg,https://images.gr-assets.com/books/1446749751s/20983362.jpg,0
7659,26114516,26114516,45844277,13,1250065941,9781250065940.0,Mary Kay Andrews,2016.0,,The Weekenders,,3.7,11552,15018,1480,346,1272,4402,5586,3412,https://images.gr-assets.com/books/1459725725m/26114516.jpg,https://images.gr-assets.com/books/1459725725s/26114516.jpg,0
7699,14759321,14759321,20408849,21,312591837,9780312591830.0,Jane Green,2013.0,Family Pictures,Family Pictures ,eng,3.62,12089,14152,1662,342,1281,4464,5370,2695,https://images.gr-assets.com/books/1365217958m/14759321.jpg,https://images.gr-assets.com/books/1365217958s/14759321.jpg,0
7709,15733346,15733346,21414594,13,1444734148,9781444734140.0,Miranda Hart,2012.0,,Is It Just Me?,eng,3.8,11626,13994,1510,536,1133,3185,4841,4299,https://images.gr-assets.com/books/1341274679m/15733346.jpg,https://images.gr-assets.com/books/1341274679s/15733346.jpg,0
7738,2371,2371,1391380,28,844662925,9780844662920.0,David McCullough,1968.0,The Johnstown Flood,The Johnstown Flood,eng,4.11,11691,13740,1202,121,351,2442,5842,4984,https://images.gr-assets.com/books/1313667349m/2371.jpg,https://images.gr-assets.com/books/1313667349s/2371.jpg,0
7754,22551809,22551809,42009504,21,081299325X,9780812993260.0,David  Brooks,2015.0,The Road to Character,The Road to Character,eng,3.66,10648,12263,1213,574,1189,3279,4001,3220,https://images.gr-assets.com/books/1422216361m/22551809.jpg,https://images.gr-assets.com/books/1422216361s/22551809.jpg,0
7770,85622,85622,2637573,12,609809547,9780609809550.0,Rita Golden Gelman,2001.0,Tales of a Female Nomad: Living at Large in the World,Tales of a Female Nomad: Living at Large in the World,eng,3.84,11380,11886,1142,357,868,2847,4022,3792,https://images.gr-assets.com/books/1320531284m/85622.jpg,https://images.gr-assets.com/books/1320531284s/85622.jpg,0
7772,26252659,26252659,46249382,15,692572031,9780692572030.0,Lauren Blakely,2016.0,Big Rock,Big Rock,eng,3.97,15203,20083,2363,340,1081,4307,7531,6824,https://images.gr-assets.com/books/1485375190m/26252659.jpg,https://images.gr-assets.com/books/1485375190s/26252659.jpg,0
7819,24903031,24903031,44552981,25,451475321,9780451475330.0,J.R. Ward,2015.0,,"Blood Kiss (Black Dagger Legacy, #1)",eng,4.35,12315,17018,2022,132,323,1874,5801,8888,https://images.gr-assets.com/books/1426697749m/24903031.jpg,https://images.gr-assets.com/books/1426697749s/24903031.jpg,0
7852,556629,556629,2101042,31,842339655,9780842339650.0,R.C. Sproul,1984.0,The Holiness of God,The Holiness of God,,4.35,10960,11572,381,181,282,1329,3313,6467,https://images.gr-assets.com/books/1175783071m/556629.jpg,https://images.gr-assets.com/books/1175783071s/556629.jpg,0
7865,14744381,14744381,20393152,6,1607065967,9781607065970.0,"Robert Kirkman, Charlie Adlard",2012.0,,"The Walking Dead, Compendium 2",eng,4.53,13478,13516,769,20,77,924,4201,8294,https://images.gr-assets.com/books/1344152205m/14744381.jpg,https://images.gr-assets.com/books/1344152205s/14744381.jpg,0
7867,23245587,23245587,42788868,17,125004734X,9781250047340.0,Jane Green,2015.0,,Summer Secrets,,3.62,10223,12179,1309,269,936,4015,4877,2082,https://images.gr-assets.com/books/1426128094m/23245587.jpg,https://images.gr-assets.com/books/1426128094s/23245587.jpg,0
7875,18505836,18505836,19103182,13,62316869,9780062316870.0,Hazel Gaynor,2012.0,,The Girl Who Came Home,eng,3.83,6941,12790,1538,212,802,3359,5016,3401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7882,10374638,10374638,13897390,36,174275001X,9781742750020.0,Deborah Rodriguez,2011.0,A Cup of Friendship,The Little Coffee Shop of Kabul,eng,3.57,7607,12693,1571,434,1303,3880,4797,2279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7885,28802599,28802599,24952557,10,,,"Paul Pen, Simon Bruni",2013.0,,The Light of the Fireflies,en-US,3.76,13815,15048,1743,447,1247,3809,5523,4022,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7896,26722820,26722820,45981532,35,778319334,9780778319340.0,Phaedra Patrick,2016.0,The Curious Charms of Arthur Pepper,The Curious Charms of Arthur Pepper,eng,3.91,12080,15467,2820,101,585,3692,7255,3834,https://images.gr-assets.com/books/1456116507m/26722820.jpg,https://images.gr-assets.com/books/1456116507s/26722820.jpg,0
7901,21437200,21437200,40747882,12,080417072X,9780804170730.0,"Rob Thomas, Jennifer Graham",2015.0,Mr. Kiss and Tell,"Mr. Kiss and Tell (Veronica Mars, #2)",eng,4.01,12729,15011,1836,58,324,3225,7201,4203,https://images.gr-assets.com/books/1405566768m/21437200.jpg,https://images.gr-assets.com/books/1405566768s/21437200.jpg,0
